Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,,Site,Transect,section,sexe,LC
2242,9,7,2013,Mcomeau,,,,,19,I5,5,3,i,13,,,,,,,,,,,,,,,,,
2243,9,7,2013,Mcomeau,,,,,19,I5,5,4,f,22,,,,,,,,,,,,,,,,,
2244,9,7,2013,Mcomeau,,,,,19,I5,5,4,m,27,,,,,,,,,,,,,,,,,
2245,9,7,2013,Mcomeau,,,,,19,I5,5,4,i,14,,,,,,,,,,,,,,,,,
2246,9,7,2013,Mcomeau,,,,,19,I5,5,4,i,13,,,,,,,,,,,,,,,,,
2247,9,7,2013,Mcomeau,,,,,19,I5,5,4,f,62,,,,,,,,,,,,,,,,,
2248,9,7,2013,Mcomeau,,,,,19,I5,5,4,i,13,,,,,,,,,,,,,,,,,
2249,9,7,2013,Mcomeau,,,,,19,I5,5,5,m,20,,,,,,,,,,,,,,,,,
2250,9,7,2013,Mcomeau,,,,,19,I5,5,5,m,26,,,,,,,,,,,,,,,,,
2251,9,7,2013,Mcomeau,,,,,19,I5,5,5,m,41,,,,,,,,,,,,,,,,,
2252,9,7,2013,Mcomeau,,,,,19,I5,5,5,i,12,,,,,,,,,,,,,,,,,
2253,9,7,2013,Mcomeau,,,,,19,I5,5,5,i,18,,,,,,,,,,,,,,,,,
2254,9,7,2013,Mcomeau,,,,,19,I5,5,5,m,20,,,,,,,,,,,,,,,,,
2255,9,7,2013,Mcomeau,,,,,19,I5,5,6,i,12,,,,,,,,,,,,,,,,,
2256,9,7,2013,Mcomeau,,,,,19,I5,5,6,m,25,,,,,,,,,,,,,,,,,
2257,9,7,2013,Mcomeau,,,,,19,I5,5,6,f,34,,,,,,,,,,,,,,,,,
2258,9,7,2013,Mcomeau,,,,,19,I5,5,6,i,13,,,,,,,,,,,,,,,,,
2259,9,7,2013,Mcomeau,,,,,19,I5,5,6,f,24,,,,,,,,,,,,,,,,,
2260,9,7,2013,Mcomeau,,,,,19,I5,5,6,i,13,,,,,,,,,,,,,,,,,
2261,9,7,2013,Mcomeau,,,,,19,I5,5,6,i,11,,,,,,,,,,,,,,,,,
2262,9,7,2013,Mcomeau,,,,,19,I5,5,6,m,23,,,,,,,,,,,,,,,,,
2263,9,7,2013,Mcomeau,,,,,19,I5,5,6,f,25,,,,,,,,,,,,,,,,,
2264,9,7,2013,Mcomeau,,,,,19,I5,5,6,i,11,,,,,,,,,,,,,,,,,
2265,9,7,2013,Mcomeau,,,,,19,I5,5,6,i,13,,,,,,,,,,,,,,,,,
2266,9,7,2013,Mcomeau,,,,,19,I5,5,6,i,9,,,,,,,,,,,,,,,,,
2267,9,7,2013,Mcomeau,,,,,19,I5,5,7,i,15,,,,,,,,,,,,,,,,,
2268,9,7,2013,Mcomeau,,,,,19,I5,5,7,i,14,,,,,,,,,,,,,,,,,
2269,9,7,2013,Mcomeau,,,,,19,I5,5,7,m,41,,,,,,,,,,,,,,,,,
2270,9,7,2013,Mcomeau,,,,,19,I5,5,8,m,24,,,,,,,,,,,,,,,,,
2271,9,7,2013,Mcomeau,,,,,19,I5,5,8,f,54,,,,,,,,,,,,,,,,,
2272,9,7,2013,Mcomeau,,,,,19,I5,5,8,m,28,,,,,,,,,,,,,,,,,
2273,9,7,2013,Mcomeau,,,,,19,I5,5,8,m,25,,,,,,,,,,,,,,,,,
2274,9,7,2013,Mcomeau,,,,,19,I5,5,8,i,13,,,,,,,,,,,,,,,,,
2275,9,7,2013,Mcomeau,,,,,19,I5,5,8,i,13,,,,,,,,,,,,,,,,,
2276,9,7,2013,Mcomeau,,,,,19,I5,5,8,i,14,,,,,,,,,,,,,,,,,
2277,9,7,2013,Mcomeau,,,,,19,I5,5,8,m,45,,,,,,,,,,,,,,,,,
2278,9,7,2013,Mcomeau,,,,,19,I5,5,9,i,19,,,,,,,,,,,,,,,,,
2279,9,7,2013,Mcomeau,,,,,19,I5,5,9,m,20,,,,,,,,,,,,,,,,,
2280,9,7,2013,Mcomeau,,,,,19,I5,5,9,m,28,,,,,,,,,,,,,,,,,
2281,9,7,2013,Mcomeau,,,,,19,I5,5,9,i,14,,,,,,,,,,,,,,,,,
2282,9,7,2013,Mcomeau,,,,,19,I5,5,9,f,23,,,,,,,,,,,,,,,,,
2283,9,7,2013,Mcomeau,,,,,19,I5,5,9,m,44,,,,,,,,,,,,,,,,,
2284,9,7,2013,Mcomeau,,,,,19,I5,5,9,f,25,,,,,,,,,,,,,,,,,
2285,9,7,2013,Mcomeau,,,,,19,I5,5,9,i,14,,,,,,,,,,,,,,,,,
2286,9,7,2013,Mcomeau,,,,,19,I5,5,9,f,26,,,,,,,,,,,,,,,,,
2287,9,7,2013,Mcomeau,,,,,19,I5,5,10,i,15,,,,,,,,,,,,,,,,,
2288,9,7,2013,Mcomeau,,,,,19,I5,5,10,m,34,,,,,,,,,,,,,,,,,
2289,9,7,2013,Mcomeau,,,,,19,I5,5,10,m,50,,,,,,,,,,,,,,,,,
2290,9,7,2013,Mcomeau,,,,,19,I5,5,10,m,30,,,,,,,,,,,,,,,,,
2291,9,7,2013,Mcomeau,,,,,19,I5,5,10,i,13,,,,,,,,,,,,,,,,,
2292,9,7,2013,Mcomeau,,,,,19,I5,5,10,f,23,,,,,,,,,,,,,,,,,
2293,9,7,2013,Mcomeau,,,,,19,I5,5,10,i,19,,,,,,,,,,,,,,,,,
2294,9,7,2013,Mcomeau,,,,,19,I5,5,10,i,19,,,,,,,,,,,,,,,,,
2295,9,7,2013,Mcomeau,,,,,19,I5,5,10,m,24,,,,,,,,,,,,,,,,,
2296,9,7,2013,Mcomeau,,,,,19,I5,5,10,f,22,,,,,,,,,,,,,,,,,
2297,9,7,2013,Mcomeau,,,,,19,I5,5,10,f,21,,,,,,,,,,,,,,,,,
2298,9,7,2013,Mcomeau,,,,,19,I5,5,10,m,25,,,,,,,,,,,,,,,,,
2299,9,7,2013,Mcomeau,,,,,19,I5,5,10,i,13,,,,,,,,,,,,,,,,,
2300,9,7,2013,Mcomeau,,,,,19,I5,5,10,f,26,,,,,,,,,,,,,,,,,
2301,9,7,2013,Mcomeau,,,,,19,I5,5,10,i,18,,,,,,,,,,,,,,,,,
2302,9,7,2013,Mcomeau,,,,,19,I5,5,10,f,26,,,,,,,,,,,,,,,,,
2303,9,7,2013,Mcomeau,,,,,19,I5,5,11,f,24,,,,,,,,,,,,,,,,,
2304,9,7,2013,Mcomeau,,,,,19,I5,5,11,m,30,,,,,,,,,,,,,,,,,
2305,9,7,2013,Mcomeau,,,,,19,I5,5,11,i,13,,,,,,,,,,,,,,,,,
2306,9,7,2013,Mcomeau,,,,,19,I5,5,11,f,37,,,,,,,,,,,,,,,,,
2307,9,7,2013,Mcomeau,,,,,19,I5,5,11,m,24,,,,,,,,,,,,,,,,,
2308,9,7,2013,Mcomeau,,,,,19,I5,5,12,i,13,,,,,,,,,,,,,,,,,
2309,9,7,2013,Mcomeau,,,,,19,I5,5,12,i,17,,,,,,,,,,,,,,,,,
2310,9,7,2013,Mcomeau,,,,,19,I5,5,12,m,66,,,,,,,,,,,,,,,,,
2311,9,7,2013,Mcomeau,,,,,19,I5,5,12,i,14,,,,,,,,,,,,,,,,,
2312,9,7,2013,Mcomeau,,,,,19,I5,5,12,i,11,,,,,,,,,,,,,,,,,
2313,9,7,2013,Mcomeau,,,,,19,I5,5,12,f,29,,,,,,,,,,,,,,,,,
2314,9,7,2013,Mcomeau,,,,,19,I5,5,12,i,14,,,,,,,,,,,,,,,,,
2315,9,7,2013,Mcomeau,,,,,19,I5,5,12,m,34,,,,,,,,,,,,,,,,,
2316,9,7,2013,Mcomeau,,,,,19,I5,5,12,m,24,,,,,,,,,,,,,,,,,
2317,9,7,2013,Mcomeau,,,,,19,I5,5,12,f,29,,,,,,,,,,,,,,,,,
2318,9,7,2013,Mcomeau,,,,,19,I5,5,12,i,11,,,,,,,,,,,,,,,,,
2319,9,7,2013,Mcomeau,,,,,19,I5,5,12,f,26,,,,,,,,,,,,,,,,,
2320,9,7,2013,Mcomeau,,,,,19,I5,5,12,f,25,,,,,,,,,,,,,,,,,
2321,9,7,2013,Mcomeau,,,,,19,I5,5,12,i,18,,,,,,,,,,,,,,,,,
2322,9,7,2013,Mcomeau,,,,,19,I5,5,12,i,13,,,,,,,,,,,,,,,,,
2323,9,7,2013,Mcomeau,,,,,19,I5,5,13,m,20,,,,,,,,,,,,,,,,,
2324,9,7,2013,Mcomeau,,,,,19,I5,5,13,i,18,,,,,,,,,,,,,,,,,
2325,9,7,2013,Mcomeau,,,,,19,I5,5,13,i,13,,,,,,,,,,,,,,,,,
2326,9,7,2013,Mcomeau,,,,,19,I5,5,13,i,16,,,,,,,,,,,,,,,,,
2327,9,7,2013,Mcomeau,,,,,19,I5,5,13,m,33,,,,,,,,,,,,,,,,,
2328,9,7,2013,Mcomeau,,,,,19,I5,5,13,f,48,,,,,,,,,,,,,,,,,
2329,9,7,2013,Mcomeau,,,,,19,I5,5,13,m,115,,,,,,,,,,,,,,,,,
2330,9,7,2013,Mcomeau,,,,,19,I5,5,13,f,62,,,,,,,,,,,,,,,,,
2331,9,7,2013,Mcomeau,,,,,19,I5,5,13,f,32,,,,,,,,,,,,,,,,,
2332,9,7,2013,Mcomeau,,,,,19,I5,5,13,i,16,,,,,,,,,,,,,,,,,
2333,9,7,2013,Mcomeau,,,,,19,I5,5,13,f,75,,,,,,,,,,,,,,,,,
2334,9,7,2013,Mcomeau,,,,,19,I5,5,13,f,32,,,,,,,,,,,,,,,,,
2335,9,7,2013,Mcomeau,,,,,19,I5,5,13,m,34,,,,,,,,,,,,,,,,,
2336,9,7,2013,Mcomeau,,,,,19,I5,5,13,i,11,,,,,,,,,,,,,,,,,
2337,9,7,2013,Mcomeau,,,,,19,I5,5,13,i,12,,,,,,,,,,,,,,,,,
2338,9,7,2013,Mcomeau,,,,,19,I5,5,14,m,69,,,,,,,,,,,,,,,,,
2339,9,7,2013,Mcomeau,,,,,19,I5,5,14,i,12,,,,,,,,,,,,,,,,,
2340,9,7,2013,Mcomeau,,,,,19,I5,5,14,i,13,,,,,,,,,,,,,,,,,
2341,9,7,2013,Mcomeau,,,,,19,I5,5,14,i,13,,,,,,,,,,,,,,,,,
2342,9,7,2013,Mcomeau,,,,,19,I5,5,14,i,13,,,,,,,,,,,,,,,,,
2343,9,7,2013,Mcomeau,,,,,19,I5,5,14,m,50,,,,,,,,,,,,,,,,,
2344,9,7,2013,Mcomeau,,,,,19,I5,5,14,i,13,,,,,,,,,,,,,,,,,
2345,9,7,2013,Mcomeau,,,,,19,I5,5,14,f,30,,,,,,,,,,,,,,,,,
2346,9,7,2013,Mcomeau,,,,,19,I5,5,14,i,12,,,,,,,,,,,,,,,,,
2347,9,7,2013,Mcomeau,,,,,19,I5,5,14,b1,72,,,,,,,,,,,,,,,,,
2348,9,7,2013,Mcomeau,,,,,19,I5,5,14,m,23,,,,,,,,,,,,,,,,,
2349,9,7,2013,Mcomeau,,,,,19,I5,5,14,m,26,,,,,,,,,,,,,,,,,
2350,9,7,2013,Mcomeau,,,,,19,I5,5,14,m,46,,,,,,,,,,,,,,,,,
2351,9,7,2013,Mcomeau,,,,,19,I5,5,14,f,24,,,,,,,,,,,,,,,,,
2352,9,7,2013,Mcomeau,,,,,19,I5,5,18,i,12,,,,,,,,,,,,,,,,,
2353,9,7,2013,Mcomeau,,,,,19,I5,5,18,f,22,,,,,,,,,,,,,,,,,
2354,9,7,2013,Mcomeau,,,,,19,I5,5,18,f,23,,,,,,,,,,,,,,,,,
2355,9,7,2013,Mcomeau,,,,,19,I5,5,18,f,42,,,,,,,,,,,,,,,,,
2356,9,7,2013,Mcomeau,,,,,19,I5,5,18,f,28,,,,,,,,,,,,,,,,,
2357,9,7,2013,Mcomeau,,,,,19,I5,5,18,m,71,,,,,,,,,,,,,,,,,
2358,9,7,2013,Mcomeau,,,,,19,I5,5,18,i,18,,,,,,,,,,,,,,,,,
2359,9,7,2013,Mcomeau,,,,,19,I5,5,18,i,13,,,,,,,,,,,,,,,,,
2360,9,7,2013,Mcomeau,,,,,19,I5,5,19,i,15,,,,,,,,,,,,,,,,,
2361,9,7,2013,Mcomeau,,,,,19,I5,5,19,i,13,,,,,,,,,,,,,,,,,
2362,9,7,2013,Mcomeau,,,,,19,I5,5,19,i,13,,,,,,,,,,,,,,,,,
2363,9,7,2013,Mcomeau,,,,,19,I5,5,19,m,25,,,,,,,,,,,,,,,,,
2364,9,7,2013,Mcomeau,,,,,19,I5,5,19,m,32,,,,,,,,,,,,,,,,,
2365,9,7,2013,Mcomeau,,,,,19,I5,5,19,m,20,,,,,,,,,,,,,,,,,
2366,9,7,2013,Mcomeau,,,,,19,I5,5,19,f,22,,,,,,,,,,,,,,,,,
2367,9,7,2013,Mcomeau,,,,,19,I5,5,19,i,13,,,,,,,,,,,,,,,,,
2368,9,7,2013,Mcomeau,,,,,19,I5,5,19,f,41,,,,,,,,,,,,,,,,,
2369,9,7,2013,Mcomeau,,,,,19,I5,5,19,f,27,,,,,,,,,,,,,,,,,
2370,9,7,2013,Mcomeau,,,,,19,I5,5,20,i,14,,,,,,,,,,,,,,,,,
2371,9,7,2013,Mcomeau,,,,,19,I5,5,20,m,54,,,,,,,,,,,,,,,,,
2372,9,7,2013,Mcomeau,,,,,19,I5,5,20,i,13,,,,,,,,,,,,,,,,,
2373,9,7,2013,Mcomeau,,,,,19,I5,5,20,i,13,,,,,,,,,,,,,,,,,
2374,9,7,2013,Mcomeau,,,,,19,I5,5,20,f,39,,,,,,,,,,,,,,,,,
2375,9,7,2013,Mcomeau,,,,,19,I5,5,20,i,14,,,,,,,,,,,,,,,,,
2376,9,7,2013,Mcomeau,,,,,19,I5,5,20,i,13,,,,,,,,,,,,,,,,,
2377,9,7,2013,Mcomeau,,,,,19,I5,5,20,f,59,,,,,,,,,,,,,,,,,
2378,9,7,2013,Mcomeau,,,,,19,I5,5,20,m,70,,,,,,,,,,,,,,,,,
2379,9,7,2013,Mcomeau,,,,,19,I5,5,20,i,14,,,,,,,,,,,,,,,,,
2380,9,7,2013,Mcomeau,,,,,19,I5,5,20,m,22,,,,,,,,,,,,,,,,,
2381,9,7,2013,Mcomeau,,,,,19,I5,5,20,i,18,,,,,,,,,,,,,,,,,
2382,9,7,2013,Mcomeau,,,,,19,I5,5,20,i,12,,,,,,,,,,,,,,,,,
2383,9,7,2013,Rvienneau,,,,,19,I5,5,1,m,35,,,,,,,,,,,,,,,,,
2384,9,7,2013,Rvienneau,,,,,19,I5,5,1,m,26,,,,,,,,,,,,,,,,,
2385,9,7,2013,Rvienneau,,,,,19,I5,5,1,i,10,,,,,,,,,,,,,,,,,
2386,9,7,2013,Rvienneau,,,,,19,I5,5,1,f,24,,,,,,,,,,,,,,,,,
2387,9,7,2013,Rvienneau,,,,,19,I5,5,1,f,28,,,,,,,,,,,,,,,,,
2388,9,7,2013,Rvienneau,,,,,19,I5,5,1,i,18,,,,,,,,,,,,,,,,,
2389,9,7,2013,Rvienneau,,,,,19,I5,5,1,i,12,,,,,,,,,,,,,,,,,
2390,9,7,2013,Rvienneau,,,,,19,I5,5,1,m,24,,,,,,,,,,,,,,,,,
2391,9,7,2013,Rvienneau,,,,,19,I5,5,2,m,24,,,,,,,,,,,,,,,,,
2392,9,7,2013,Rvienneau,,,,,19,I5,5,2,f,48,,,,,,,,,,,,,,,,,
2393,9,7,2013,Rvienneau,,,,,19,I5,5,2,f,28,,,,,,,,,,,,,,,,,
2394,9,7,2013,Rvienneau,,,,,19,I5,5,2,m,48,,,,,,,,,,,,,,,,,
2395,9,7,2013,Rvienneau,,,,,19,I5,5,2,i,18,,,,,,,,,,,,,,,,,
2396,9,7,2013,Rvienneau,,,,,19,I5,5,2,m,25,,,,,,,,,,,,,,,,,
2397,9,7,2013,Rvienneau,,,,,19,I5,5,2,m,32,,,,,,,,,,,,,,,,,
2398,9,7,2013,Rvienneau,,,,,19,I5,5,2,i,16,,,,,,,,,,,,,,,,,
2399,9,7,2013,Rvienneau,,,,,19,I5,5,2,i,14,,,,,,,,,,,,,,,,,
2400,9,7,2013,Rvienneau,,,,,19,I5,5,2,m,30,,,,,,,,,,,,,,,,,
2401,9,7,2013,Rvienneau,,,,,19,I5,5,3,m,22,,,,,,,,,,,,,,,,,
2402,9,7,2013,Rvienneau,,,,,19,I5,5,3,f,28,,,,,,,,,,,,,,,,,
2403,9,7,2013,Rvienneau,,,,,19,I5,5,3,f,36,,,,,,,,,,,,,,,,,
2404,9,7,2013,Rvienneau,,,,,19,I5,5,3,m,20,,,,,,,,,,,,,,,,,
2405,9,7,2013,Rvienneau,,,,,19,I5,5,3,i,10,,,,,,,,,,,,,,,,,
2406,9,7,2013,Rvienneau,,,,,19,I5,5,4,m,72,,,,,,,,,,,,,,,,,
2407,9,7,2013,Rvienneau,,,,,19,I5,5,4,f,41,,,,,,,,,,,,,,,,,
2408,9,7,2013,Rvienneau,,,,,19,I5,5,4,m,30,,,,,,,,,,,,,,,,,
2409,9,7,2013,Rvienneau,,,,,19,I5,5,4,m,34,,,,,,,,,,,,,,,,,
2410,9,7,2013,Rvienneau,,,,,19,I5,5,5,f,30,,,,,,,,,,,,,,,,,
2411,9,7,2013,Rvienneau,,,,,19,I5,5,5,f,33,,,,,,,,,,,,,,,,,
2412,9,7,2013,Rvienneau,,,,,19,I5,5,5,i,12,,,,,,,,,,,,,,,,,
2413,9,7,2013,Rvienneau,,,,,19,I5,5,5,m,64,,,,,,,,,,,,,,,,,
2414,9,7,2013,Rvienneau,,,,,19,I5,5,6,f,39,,,,,,,,,,,,,,,,,
2415,9,7,2013,Rvienneau,,,,,19,I5,5,6,i,12,,,,,,,,,,,,,,,,,
2416,9,7,2013,Rvienneau,,,,,19,I5,5,6,i,14,,,,,,,,,,,,,,,,,
2417,9,7,2013,Rvienneau,,,,,19,I5,5,6,m,31,,,,,,,,,,,,,,,,,
2418,9,7,2013,Rvienneau,,,,,19,I5,5,6,b,77,,,,,,,,,,,,,,,,,
2419,9,7,2013,Rvienneau,,,,,19,I5,5,7,m,29,,,,,,,,,,,,,,,,,
2420,9,7,2013,Rvienneau,,,,,19,I5,5,7,m,28,,,,,,,,,,,,,,,,,
2421,9,7,2013,Rvienneau,,,,,19,I5,5,7,m,59,,,,,,,,,,,,,,,,,
2422,9,7,2013,Rvienneau,,,,,19,I5,5,7,i,18,,,,,,,,,,,,,,,,,
2423,9,7,2013,Rvienneau,,,,,19,I5,5,8,f,60,,,,,,,,,,,,,,,,,
2424,9,7,2013,Rvienneau,,,,,19,I5,5,8,f,56,,,,,,,,,,,,,,,,,
2425,9,7,2013,Rvienneau,,,,,19,I5,5,8,f,34,,,,,,,,,,,,,,,,,
2426,9,7,2013,Rvienneau,,,,,19,I5,5,8,i,12,,,,,,,,,,,,,,,,,
2427,9,7,2013,Rvienneau,,,,,19,I5,5,8,m,102,,,,,,,,,,,,,,,,,
2428,9,7,2013,Rvienneau,,,,,19,I5,5,8,i,15,,,,,,,,,,,,,,,,,
2429,9,7,2013,Rvienneau,,,,,19,I5,5,8,m,24,,,,,,,,,,,,,,,,,
2430,9,7,2013,Rvienneau,,,,,19,I5,5,9,f,27,,,,,,,,,,,,,,,,,
2431,9,7,2013,Rvienneau,,,,,19,I5,5,9,f,58,,,,,,,,,,,,,,,,,
2432,9,7,2013,Rvienneau,,,,,19,I5,5,9,f,70,,,,,,,,,,,,,,,,,
2433,9,7,2013,Rvienneau,,,,,19,I5,5,9,f,30,,,,,,,,,,,,,,,,,
2434,9,7,2013,Rvienneau,,,,,19,I5,5,9,m,34,,,,,,,,,,,,,,,,,
2435,9,7,2013,Rvienneau,,,,,19,I5,5,9,f,73,,,,,,,,,,,,,,,,,
2436,9,7,2013,Rvienneau,,,,,19,I5,5,10,i,12,,,,,,,,,,,,,,,,,
2437,9,7,2013,Rvienneau,,,,,19,I5,5,10,m,24,,,,,,,,,,,,,,,,,
2438,9,7,2013,Rvienneau,,,,,19,I5,5,10,f,30,,,,,,,,,,,,,,,,,
2439,9,7,2013,Rvienneau,,,,,19,I5,5,10,m,24,,,,,,,,,,,,,,,,,
2440,9,7,2013,Rvienneau,,,,,19,I5,5,10,f,26,,,,,,,,,,,,,,,,,
2441,9,7,2013,Rvienneau,,,,,19,I5,5,11,m,62,,,,,,,,,,,,,,,,,
2442,9,7,2013,Rvienneau,,,,,19,I5,5,11,f,22,,,,,,,,,,,,,,,,,
2443,9,7,2013,Rvienneau,,,,,19,I5,5,11,m,43,,,,,,,,,,,,,,,,,
2444,9,7,2013,Rvienneau,,,,,19,I5,5,11,m,24,,,,,,,,,,,,,,,,,
2445,9,7,2013,Rvienneau,,,,,19,I5,5,11,i,18,,,,,,,,,,,,,,,,,
2446,9,7,2013,Rvienneau,,,,,19,I5,5,11,m,55,,,,,,,,,,,,,,,,,
2447,9,7,2013,Rvienneau,,,,,19,I5,5,12,m,42,,,,,,,,,,,,,,,,,
2448,9,7,2013,Rvienneau,,,,,19,I5,5,12,m,44,,,,,,,,,,,,,,,,,
2449,9,7,2013,Rvienneau,,,,,19,I5,5,12,i,12,,,,,,,,,,,,,,,,,
2450,9,7,2013,Rvienneau,,,,,19,I5,5,12,m,46,,,,,,,,,,,,,,,,,
2451,9,7,2013,Rvienneau,,,,,19,I5,5,12,m,24,,,,,,,,,,,,,,,,,
2452,9,7,2013,Rvienneau,,,,,19,I5,5,12,f,40,,,,,,,,,,,,,,,,,
2453,9,7,2013,Rvienneau,,,,,19,I5,5,12,i,18,,,,,,,,,,,,,,,,,
2454,9,7,2013,Rvienneau,,,,,19,I5,5,12,f,28,,,,,,,,,,,,,,,,,
2455,9,7,2013,Rvienneau,,,,,19,I5,5,12,f,41,,,,,,,,,,,,,,,,,
2456,9,7,2013,Rvienneau,,,,,19,I5,5,13,m,31,,,,,,,,,,,,,,,,,
2457,9,7,2013,Rvienneau,,,,,19,I5,5,13,f,24,,,,,,,,,,,,,,,,,
2458,9,7,2013,Rvienneau,,,,,19,I5,5,13,m,43,,,,,,,,,,,,,,,,,
2459,9,7,2013,Rvienneau,,,,,19,I5,5,13,m,63,,,,,,,,,,,,,,,,,
2460,9,7,2013,Rvienneau,,,,,19,I5,5,13,i,10,,,,,,,,,,,,,,,,,
2461,9,7,2013,Rvienneau,,,,,19,I5,5,13,f,24,,,,,,,,,,,,,,,,,
2462,9,7,2013,Rvienneau,,,,,19,I5,5,13,i,18,,,,,,,,,,,,,,,,,
2463,9,7,2013,Rvienneau,,,,,19,I5,5,13,f,45,,,,,,,,,,,,,,,,,
2464,9,7,2013,Rvienneau,,,,,19,I5,5,13,i,16,,,,,,,,,,,,,,,,,
2465,9,7,2013,Rvienneau,,,,,19,I5,5,13,i,18,,,,,,,,,,,,,,,,,
2466,9,7,2013,Rvienneau,,,,,19,I5,5,13,m,43,,,,,,,,,,,,,,,,,
2467,9,7,2013,Rvienneau,,,,,19,I5,5,14,f,68,,,,,,,,,,,,,,,,,
2468,9,7,2013,Rvienneau,,,,,19,I5,5,14,f,27,,,,,,,,,,,,,,,,,
2469,9,7,2013,Rvienneau,,,,,19,I5,5,14,m,36,,,,,,,,,,,,,,,,,
2470,9,7,2013,Rvienneau,,,,,19,I5,5,14,m,69,,,,,,,,,,,,,,,,,
2471,9,7,2013,Rvienneau,,,,,19,I5,5,14,f,67,,,,,,,,,,,,,,,,,
2472,9,7,2013,Rvienneau,,,,,19,I5,5,14,m,26,,,,,,,,,,,,,,,,,
2473,9,7,2013,Rvienneau,,,,,19,I5,5,14,f,22,,,,,,,,,,,,,,,,,
2474,9,7,2013,Rvienneau,,,,,19,I5,5,14,i,18,,,,,,,,,,,,,,,,,
2475,9,7,2013,Rvienneau,,,,,19,I5,5,14,f,26,,,,,,,,,,,,,,,,,
2476,9,7,2013,Rvienneau,,,,,19,I5,5,14,m,24,,,,,,,,,,,,,,,,,
2477,9,7,2013,Rvienneau,,,,,19,I5,5,14,i,16,,,,,,,,,,,,,,,,,
2478,9,7,2013,Rvienneau,,,,,19,I5,5,14,m,32,,,,,,,,,,,,,,,,,
2479,9,7,2013,Rvienneau,,,,,19,I5,5,14,f,27,,,,,,,,,,,,,,,,,
2480,9,7,2013,Rvienneau,,,,,19,I5,5,14,i,18,,,,,,,,,,,,,,,,,
2481,9,7,2013,Rvienneau,,,,,19,I5,5,18,i,14,,,,,,,,,,,,,,,,,
2482,9,7,2013,Rvienneau,,,,,19,I5,5,18,f,27,,,,,,,,,,,,,,,,,
2483,9,7,2013,Rvienneau,,,,,19,I5,5,18,i,10,,,,,,,,,,,,,,,,,
2484,9,7,2013,Rvienneau,,,,,19,I5,5,18,m,47,,,,,,,,,,,,,,,,,
2485,9,7,2013,Rvienneau,,,,,19,I5,5,18,i,15,,,,,,,,,,,,,,,,,
2486,9,7,2013,Rvienneau,,,,,19,I5,5,18,f,24,,,,,,,,,,,,,,,,,
2487,9,7,2013,Rvienneau,,,,,19,I5,5,18,m,25,,,,,,,,,,,,,,,,,
2488,9,7,2013,Rvienneau,,,,,19,I5,5,19,m,44,,,,,,,,,,,,,,,,,
2489,9,7,2013,Rvienneau,,,,,19,I5,5,19,f,28,,,,,,,,,,,,,,,,,
2490,9,7,2013,Rvienneau,,,,,19,I5,5,19,i,18,,,,,,,,,,,,,,,,,
2491,9,7,2013,Rvienneau,,,,,19,I5,5,19,i,13,,,,,,,,,,,,,,,,,
2492,9,7,2013,Rvienneau,,,,,19,I5,5,19,m,32,,,,,,,,,,,,,,,,,
2493,9,7,2013,Rvienneau,,,,,19,I5,5,19,i,19,,,,,,,,,,,,,,,,,
2494,9,7,2013,Rvienneau,,,,,19,I5,5,19,f,57,,,,,,,,,,,,,,,,,
2495,9,7,2013,Rvienneau,,,,,19,I5,5,19,f,23,,,,,,,,,,,,,,,,,
2496,9,7,2013,Rvienneau,,,,,19,I5,5,20,m,31,,,,,,,,,,,,,,,,,
2497,9,7,2013,Rvienneau,,,,,19,I5,5,20,f,24,,,,,,,,,,,,,,,,,
2498,9,7,2013,Rvienneau,,,,,19,I5,5,20,i,12,,,,,,,,,,,,,,,,,
2499,9,7,2013,Rvienneau,,,,,19,I5,5,20,f,22,,,,,,,,,,,,,,,,,
2500,9,7,2013,Rvienneau,,,,,19,I5,5,20,i,14,,,,,,,,,,,,,,,,,
2501,9,7,2013,Rvienneau,,,,,19,I5,5,20,f,24,,,,,,,,,,,,,,,,,
2502,9,7,2013,Rvienneau,,,,,19,I5,5,20,i,14,,,,,,,,,,,,,,,,,
2503,9,7,2013,Rvienneau,,,,,19,I5,5,20,f,33,,,,,,,,,,,,,,,,,
2504,9,7,2013,Rvienneau,,,,,19,I5,5,20,m,32,,,,,,,,,,,,,,,,,
2505,9,7,2013,Rvienneau,,,,,19,I5,5,20,m,27,,,,,,,,,,,,,,,,,
2506,5,7,2013,Bcomeau,,,,,15,I6,1,1,m,95,,,,,,,,,,,,,,,,,
2507,5,7,2013,Bcomeau,,,,,15,I6,1,1,m,68,,,,,,,,,,,,,,,,,
2508,5,7,2013,Bcomeau,,,,,15,I6,1,1,i,18,,,,,,,,,,,,,,,,,
2509,5,7,2013,Bcomeau,,,,,15,I6,1,1,i,17,,,,,,,,,,,,,,,,,
2510,5,7,2013,Bcomeau,,,,,15,I6,1,1,f,22,,,,,,,,,,,,,,,,,
2511,5,7,2013,Bcomeau,,,,,15,I6,1,1,f,22,,,,,,,,,,,,,,,,,
2512,5,7,2013,Bcomeau,,,,,15,I6,1,1,m,34,,,,,,,,,,,,,,,,,
2513,5,7,2013,Bcomeau,,,,,15,I6,1,1,f,22,,,,,,,,,,,,,,,,,
